origin,destination,count
2,11840,9
2,11845,4
2,11939,168
2,12129,4
2,12156,4
2,12168,3
2,12173,915
2,12179,1
2,12182,143
2,12252,20
2,12260,4
2,12322,1211
2,12392,2
2,12406,2
2,12513,5
2,12578,46
2,12769,1
2,12832,1
2,13041,5
2,13213,1
2,13343,34
2,13680,18
2,13749,4243
2,13867,15
2,13890,63
2,14113,5
2,14127,321
2,14173,1
2,14265,1438
2,14280,1
2,14361,4
2,14425,275
2,14492,1
2,14501,67
2,14537,4
2,14719,12
2,14743,2
2,14779,1
2,14806,2
2,15083,47
2,15169,278
2,15180,306
2,15227,117
2,15270,5
2,15389,8
2,15703,1
2,15802,1175
2,15857,2
2,15965,1
2,16124,1
2,16246,3
2,16322,2
2,16339,1
2,16467,30
2,16509,5
2,16572,194
2,16912,35
2,17055,4
2,17184,1
2,17222,4170
2,17225,4
2,17233,9
2,17429,1
2,17439,1
2,17443,66
2,17444,1
2,17465,2
2,17557,93
2,17638,1020
2,17676,1
2,17712,1
2,17964,364
2,18182,1
2,18229,12
2,18245,2
2,18264,1
2,18302,170
2,18530,53
2,18566,65
2,18812,1
2,19094,2
2,19181,23
2,19262,966
2,19306,75
2,19318,11
2,19429,1
2,19444,4
2,19548,3166
2,19742,2
2,19817,248
2,19875,159
2,19916,1
2,19918,24252
2,20057,114
2,20124,11
2,20597,1
2,20773,1
2,20853,1
2,20934,19
2,20940,30
2,21840,6
2,21844,241
2,21910,2
2,21928,2
2,22625,11
2,22653,260
2,22773,5
2,22822,1
2,23216,1
2,23342,8
2,23504,15
2,23606,1
2,23974,1
2,24400,83
2,24587,2
2,24679,101
2,24863,388
2,24940,2454
2,24989,445
2,25351,2
2,25369,323
2,25655,26
2,25751,7
2,25767,5
2,25973,5
2,26108,2
2,26277,1
2,26535,1
2,26803,56
2,26978,24
2,27183,1
2,27431,7
2,27596,27
2,27696,14
2,27699,4
2,27810,7
2,28571,1539
2,28753,795
2,29075,1
2,29096,3
2,29339,2
2,29550,5
2,29668,28
2,29720,5
2,29863,489
2,30099,498
2,30217,84
2,30315,29
2,30496,211
2,30983,281
2,31034,5
2,31252,196
2,31405,74
2,31983,4099
2,32102,88
2,32244,1
2,32400,2
2,32575,2
2,32613,180
2,32632,1
2,32666,3698
2,33070,5280
2,33260,495
2,33287,11
2,33322,3
2,33419,5
2,33438,5
2,33588,20
2,33650,9265
2,33651,2652
2,33775,1
2,33929,3
2,33995,2
2,34126,378
2,34823,1
2,35005,5
2,35017,2
2,35511,1
2,35845,1
2,36017,1
2,36114,5
2,36323,3
2,36351,15
2,36384,27
2,36420,96
2,36643,5
2,36752,1
2,36828,63
2,36839,8
2,36856,13
2,38083,2
2,39484,1
3,3,2
3,4,1
3,8,12
3,11,1
3,12,2
3,17,2
3,27,4
3,46,2
3,73,1
3,81,4
3,87,1
3,137,6
3,156,2
3,174,2
3,205,3
3,209,3
3,225,1
3,271,1
3,286,1
3,376,1
3,553,4
3,577,1
3,680,10
3,684,2
3,701,11
3,702,6
3,766,3
3,786,4
3,812,1
3,852,12
3,1133,2
3,1213,2
3,1221,1
3,1239,9
3,1257,1
3,1659,7
3,1668,9
3,1680,2
3,1785,4
3,1901,4
3,1930,2
3,1955,8
3,2107,1
3,2116,3
3,2152,26
3,2259,6
3,2418,1
3,2497,2
3,2500,3
3,2501,2
3,2514,1
3,2519,1
3,2527,3
3,2614,6
3,2697,4
3,2828,9
3,2900,2
3,2907,2
3,2914,4
3,3064,1
3,3112,2
3,3215,18
3,3216,1
3,3257,1
3,3269,74
3,3292,2
3,3301,2
3,3320,27
3,3340,2
3,3354,4
3,3356,20
3,3388,2
3,3462,31
3,3491,4
3,3505,2
3,3549,3
3,3561,9
3,3591,1
3,3593,2
3,3595,10
3,3786,6
3,3790,3
3,4134,1127
3,4181,2
3,4230,8
3,4279,10
3,4323,7
3,4385,2
3,4436,4
3,4513,1
3,4515,1
3,4538,145
3,4589,2
3,4618,3
3,4637,3
3,4663,4
3,4665,4
3,4670,1
3,4691,1
3,4713,44
3,4723,1
3,4725,2
3,4732,7
3,4739,2
3,4750,5
3,4755,1
3,4765,1
3,4766,58
3,4775,1
3,4780,1
3,4804,2
3,4808,40
3,4812,71
3,4814,22
3,4837,531
3,5078,15
3,5390,2
3,5396,2
3,5400,1
3,5408,2
3,5410,3
3,5413,9
3,5483,3
3,5511,1
3,5561,2
3,5617,13
3,5650,2
3,5693,1
3,5719,1
3,5763,1
3,5778,2
3,5786,2
3,6057,1
3,6079,10
3,6128,7
3,6140,3
3,6147,8
3,6197,7
3,6221,1
3,6325,1
3,6327,1
3,6342,2
3,6356,2
3,6364,2
3,6385,1
3,6395,4
3,6453,2
3,6461,18
3,6467,1
3,6478,10
3,6496,4
3,6517,10
3,6539,1
3,6568,1
3,6678,1
3,6724,8
3,6746,7
3,6802,6
3,6830,5
3,6850,2
3,6981,2
3,6994,2
3,7015,28
3,7016,1
3,7018,12
3,7066,2
3,7132,60
3,7303,1
3,7332,1
3,7455,5
3,7470,2
3,7482,1
3,7497,229
3,7543,1
3,7545,4
3,7629,1
3,7725,3
3,7788,2
3,7796,2
3,7896,1
3,8011,2
3,8048,2
3,8062,1
3,8070,7
3,8111,1
3,8151,11
3,8166,2
3,8167,7
3,8190,1
3,8196,2
3,8220,9
3,8228,1
3,8315,1
3,8321,1
3,8343,2
3,8359,4
3,8401,1
3,8402,1
3,8514,2
3,8517,1
3,8522,1
3,8560,23
3,8708,9
3,8820,5
3,8866,1
3,8881,2
3,8970,5
3,8972,13
3,9095,3
3,9116,1
3,9155,6
3,9271,2
3,9304,2
3,9316,11
3,9318,22
3,9353,1
3,9370,5
3,9371,6
3,9394,24
3,9457,5
3,9498,2
3,9583,1
3,9584,1
3,9625,2
3,9706,2
3,9712,2
3,9768,2
3,9800,213
3,9803,13
3,9808,8
3,9812,5
3,9829,3
3,9908,2
3,9916,419
3,9919,1
3,9924,3
3,9929,5
3,9930,4
3,10013,1
3,10026,2
3,10197,1
3,10271,4
3,10292,1
3,10421,1
3,10429,1
3,10439,1
3,10843,2
3,10950,1
3,11062,2
3,11103,1
3,11172,1
3,11279,2
3,11290,2
3,11351,6
3,11426,1
3,11530,3
3,11739,1
3,11845,2
3,11908,8
3,12006,16
3,12173,2
3,12181,1
3,12252,3
3,12271,2
3,12297,1
3,12322,10
3,12350,2
3,12392,36
3,12578,1
3,12769,2
3,12832,2
3,12874,2
3,12968,2
3,13041,8
3,13091,1
3,13213,2
3,13285,1
3,13407,2
3,13488,3
3,13571,2
3,13582,1
3,13601,1
3,13609,1
3,13680,2
3,13693,1
3,13749,25
3,13768,4
3,13890,2
3,14051,1
3,14117,1
3,14127,1
3,14265,6
3,14280,1
3,14361,7
3,14383,2
3,14492,2
3,14501,15
3,14744,14
3,14745,2
3,14985,1
3,15083,6
3,15087,1
3,15169,3
3,15180,1
3,15270,3
3,15290,5
3,15305,4
3,15389,2
3,15412,5
3,15464,1
3,15471,1
3,15512,1
3,15542,1
3,15557,1
3,15703,3
3,15802,6
3,15857,1
3,15965,1
3,15974,1
3,16124,1
3,16131,2
3,16206,1
3,16246,1
3,16265,1
3,16276,1
3,16339,4
3,16482,2
3,16526,8
3,16531,2
3,16735,1
3,17055,1
3,17184,9
3,17222,1
3,17226,1
3,17429,3
3,17439,2
3,17443,2
3,17464,28
3,17465,1
3,17557,11
3,17621,1
3,17638,4
3,17676,3
3,17712,2
3,17716,2
3,17775,2
3,17785,5
3,17839,5
3,17850,2
3,17897,13
3,17964,50
3,18118,8
3,18177,2
3,18182,1
3,18229,6
3,18245,1
3,18302,5
3,18566,24
3,18812,1
3,18832,1
3,18942,7
3,19029,2
3,19094,10
3,19169,1
3,19262,5
3,19318,1
3,19429,2
3,19548,1
3,19742,2
3,19817,1
3,19875,2
3,19916,2
3,20115,2
3,20161,1
3,20401,1
3,20474,3
3,20597,2
3,20676,1
3,20718,4
3,20723,2
3,20773,4
3,20853,1
3,20934,1
3,20959,1
3,21229,1
3,21522,1
3,21840,3
3,21844,33
3,22489,1
3,22653,5
3,22773,1
3,22846,1
3,22909,4
3,23724,8
3,23859,1
3,23974,1
3,24139,5
3,24400,7
3,24587,3
3,24607,1
3,24679,2
3,24851,15
3,24900,3
3,24915,2
3,24940,9
3,24989,1
3,25074,2
3,25351,1
3,25369,2
3,25525,2
3,25560,1
3,25577,2
3,25653,1
3,25761,1
3,25956,5
3,25973,2
3,26228,1
3,26277,4
3,26496,18
3,26978,2
3,27183,2
3,27257,9
3,27364,6
3,27645,1
3,27696,1
3,27699,5
3,27715,2
3,28571,4
3,28753,5
3,29075,2
3,29096,3
3,29131,1
3,29208,3
3,29339,2
3,29544,1
3,29550,22
3,29686,2
3,29802,2
3,30015,1
3,30083,1
3,30256,2
3,30315,12
3,30340,2
3,30380,6
3,30496,2
3,30858,1
3,30983,3
3,31252,2
3,31797,2
3,31983,1
3,32229,2
3,32244,1
3,32267,2
3,32387,1
3,32475,1
3,32575,2
3,32613,10
3,32632,3
3,32666,2
3,33130,1
3,33260,1
3,33287,1
3,33650,16
3,33718,1
3,33775,2
3,34104,1
3,35005,7
3,35017,1
3,35177,1
3,35216,1
3,35511,2
3,36066,2
3,36784,1
3,38083,2
3,39570,1
3,40028,1
4,3,1
4,4,1
4,8,2
4,27,1
4,46,1
4,81,21
4,91,307
4,92,2
4,104,1
4,137,40
4,156,265
4,174,133
4,205,1
4,209,3
4,217,2
4,553,1
4,559,522
4,680,1
4,684,1303
4,701,232
4,702,2
4,766,7
4,786,1
4,1103,13
4,1133,1
4,1215,20
4,1239,3809
4,1659,1168
4,1668,168
4,1797,1
4,1901,80
4,1916,3
4,1955,38
4,2110,21
4,2152,30
4,2200,1
4,2501,7
4,2514,1443
4,2519,1
4,2614,5
4,2697,148
4,2715,501
4,2819,10
4,2828,2844
4,2852,11
4,2854,4
4,2856,2
4,2907,19
4,2914,42
4,3209,522
4,3215,6
4,3257,1
4,3265,1196
4,3267,1280
4,3269,49
4,3292,16
4,3301,2
4,3320,1238
4,3340,1
4,3356,201
4,3462,2157
4,3561,340
4,3591,1
4,3595,4
4,3671,1058245
4,3701,14
4,3720,6
4,3729,12
4,3737,3
4,3741,2
4,3786,28
4,3790,215
4,4134,2551
4,4181,125
4,4230,2
4,4264,1
4,4279,2073
4,4323,51
4,4513,103
4,4538,7
4,4565,13
4,4618,1
4,4665,24
4,4691,1
4,4713,17
4,4725,952
4,4732,2
4,4755,8
4,4760,73
4,4765,7
4,4766,4447
4,4808,3
4,4812,56
4,4814,1
4,4837,522
4,5067,2
4,5396,82
4,5413,19
4,5466,1
4,5561,4
4,5617,251
4,5650,11
4,5686,22
4,5713,3
4,5786,321
4,6079,2
4,6140,2
4,6147,2
4,6327,29
4,6337,5
4,6356,4
4,6405,4
4,6428,33
4,6432,73
4,6453,1
4,6461,4
4,6467,36
4,6478,2167
4,6517,11
4,6568,3
4,6724,24
4,6746,8
4,6802,1
4,6992,22
4,7015,2
4,7018,1392
4,7066,1
4,7132,6362
4,7303,1
4,7314,3810
4,7332,2
4,7455,1
4,7482,17
4,7497,23
4,7543,1
4,7545,2
4,7796,2
4,7837,1
4,7859,4
4,7872,46
4,7996,3873
4,8001,6
4,8151,49
4,8166,23
4,8167,1
4,8176,22
4,8220,1
4,8282,21
4,8341,6
4,8400,70
4,8402,2376
4,8422,1
4,8473,211
4,8514,1
4,8517,1
4,8560,46
4,8605,14
4,8642,43
4,8708,101
4,8764,2
4,8871,1
4,8972,7
4,9095,2
4,9145,1
4,9156,53
4,9167,3
4,9304,338
4,9316,3006
4,9318,964
4,9370,477
4,9371,4
4,9394,3
4,9416,2
4,9498,67
4,9551,1
4,9583,51
4,9584,1
4,9625,23
4,9706,4
4,9712,2
4,9800,763
4,9803,4
4,9812,3
4,9829,105
4,9916,1
4,9919,3
4,9929,1
4,10013,2
4,10197,1
4,10421,2
4,10429,1
4,10439,210
4,10532,3
4,10620,1
4,10796,267
4,10910,5
4,10933,5
4,10965,5
4,10970,1
4,11022,4
4,11051,8
4,11062,1
4,11172,1
4,11290,4
4,11351,860
4,11486,4
4,11643,4
4,11739,1
4,11745,1
4,11845,13
4,11908,1
4,12173,1056
4,12179,3
4,12181,3
4,12222,7
4,12252,57
4,12257,1
4,12322,2840
4,12392,2
4,12769,1
4,12832,1
4,12859,2
4,13041,5
4,13213,1
4,13571,21
4,13601,19
4,13680,1
4,13749,2480
4,13767,1
4,13768,8
4,13789,2
4,13890,49
4,14117,1
4,14280,1
4,14361,10
4,14383,14
4,14492,7
4,14501,72
4,14743,3
4,14744,1
4,14777,53
4,14778,229
4,14779,48
4,14780,16
4,15083,5
4,15169,797
4,15180,319
4,15227,362
4,15270,1
4,15290,18
4,15318,1
4,15389,3
4,15409,1
4,15512,2
4,15542,3
4,15703,1
4,15802,926
4,15857,3
4,15965,1
4,16124,1
4,16245,47
4,16246,944
4,16339,1
4,16526,21
4,16582,5
4,16936,16
4,17184,1
4,17222,1320
4,17429,3
4,17439,1
4,17465,2
4,17557,1
4,17620,2
4,17676,2
4,17712,1
4,17964,238
4,18101,49
4,18177,1
4,18229,18
4,18245,2
4,18264,1
4,18302,93
4,18812,1
4,18942,10
4,19024,1
4,19094,2
4,19152,2
4,19169,4
4,19262,41
4,19318,1
4,19548,8
4,19742,25
4,19875,1
4,19916,1
4,20001,234
4,20161,26
4,20773,4
4,20853,1
4,20940,2
4,21844,20
4,22196,15
4,22653,253
4,22753,4
4,22773,25
4,22855,1094
4,23216,1
4,23342,94
4,23393,1
4,23504,2
4,23606,1
4,23859,635
4,23974,1
4,24005,22
4,24400,162
4,24587,2
4,24679,98
4,24851,2
4,24915,1
4,24940,3167
4,24989,478
4,25074,19
4,25248,1
4,25351,2
4,25369,323
4,25560,1
4,25653,2
4,25751,10
4,25761,23
4,25973,1
4,26085,18
4,26101,12
4,26277,1
4,26496,6
4,27183,1
4,27257,15
4,27696,119
4,27699,2
4,27715,10
4,28571,1541
4,28753,856
4,29075,1
4,29096,3
4,29339,3
4,29550,4
4,29668,10
4,29873,14
4,29895,2102
4,30083,1
4,30099,28
4,30256,1
4,30315,82
4,30380,30
4,30496,310
4,30983,453
4,31167,2
4,31252,274
4,31976,7107
4,31983,4375
4,32244,1
4,32575,2
4,32613,171
4,32632,1
4,32666,3698
4,32706,2
4,33070,3052
4,33287,7
4,33322,1
4,33438,2
4,33651,12762
4,33775,1
4,33995,2
4,34126,26
4,35005,5
4,35017,63
4,35315,39
4,35511,1
4,36017,2
4,36420,211
4,36561,6
4,36856,129
4,37945,3
4,39484,1
5,4,1
5,8,12
5,12,2
5,17,1
5,27,2
5,46,1
5,81,4
5,87,1
5,137,8
5,156,1
5,174,2
5,205,4
5,209,34
5,226,2
5,286,6
5,553,10
5,559,4
5,680,8
5,701,5
5,702,11
5,766,1
5,786,4
5,852,8
5,1133,2
5,1221,2
5,1239,4
5,1241,2
5,1257,1
5,1659,4
5,1668,16
5,1785,2
5,1901,4
5,1955,11
5,2042,4
5,2107,2
5,2116,2
5,2152,358
5,2418,2
5,2497,2
5,2501,1
5,2527,4
5,2614,5
5,2697,3
5,2828,18
5,2900,5
5,2907,2
5,2914,7
5,3064,1
5,3112,4
5,3209,3
5,3215,6
5,3257,1
5,3269,63
5,3292,2
5,3301,2
5,3320,22
5,3340,1
5,3354,2
5,3356,29
5,3388,4
5,3462,17
5,3491,2
5,3505,1
5,3549,2
5,3561,116
5,3591,1
5,3593,1
5,3595,7
5,3741,1
5,3786,7
5,3790,3
5,4134,860
5,4230,6
5,4279,2
5,4323,10
5,4436,4
5,4513,2
5,4538,134
5,4589,4
5,4665,2
5,4691,1
5,4713,24
5,4725,2
5,4732,8
5,4750,4
5,4755,2
5,4765,1
5,4766,50
5,4804,6
5,4808,26
5,4812,53
5,4814,5
5,4837,569
5,5078,16
5,5396,1
5,5408,4
5,5410,3
5,5413,4
5,5483,3
5,5561,1
5,5617,5
5,5713,1
5,5719,2
5,5763,4
5,5778,2
5,5786,2
5,6057,2
5,6079,16
5,6128,4
5,6140,3
5,6147,4
5,6167,2
5,6197,13
5,6221,6
5,6325,2
5,6356,4
5,6364,2
5,6385,2
5,6395,2
5,6429,1
5,6432,40
5,6453,2
5,6467,1
5,6478,10
5,6568,1
5,6724,10
5,6740,2
5,6746,2
5,6802,4
5,6830,2
5,6867,1
5,6966,10
5,7015,13
5,7018,67
5,7132,81
5,7303,1
5,7332,2
5,7341,1
5,7342,2
5,7455,4
5,7482,2
5,7497,157
5,7545,2
5,7725,5
5,7788,1
5,7796,2
5,7896,2
5,8001,2
5,8070,319
5,8075,273
5,8111,1
5,8151,2
5,8166,1
5,8167,1
5,8190,4
5,8220,11
5,8315,2
5,8321,1
5,8342,1
5,8402,2
5,8514,1
5,8517,1
5,8522,2
5,8560,5
5,8708,7
5,8866,1
5,8881,2
5,8972,10
5,9116,2
5,9141,5
5,9155,5
5,9156,16
5,9271,4
5,9304,2
5,9316,9
5,9318,13
5,9353,1
5,9370,2
5,9371,3
5,9394,4
5,9457,4
5,9583,2
5,9625,2
5,9706,1
5,9712,2
5,9768,6
5,9800,136
5,9803,8
5,9808,1
5,9812,25
5,9829,3
5,9916,1
5,9919,2
5,9924,1
5,9930,2
5,10013,1
5,10139,7
5,10197,1
5,10223,1
5,10271,5
5,10292,4
5,10421,1
5,10429,1
5,10532,8
5,10552,4
5,10565,1
5,10933,2
5,11062,6
5,11071,1
5,11103,1
5,11172,1
5,11274,1
5,11351,4
5,11486,18
5,11604,2
5,11608,4
5,11845,1
5,11908,16
5,12168,1
5,12173,2
5,12181,1
5,12182,1
5,12222,20
5,12252,3
5,12271,2
5,12297,2
5,12322,16
5,12392,25
5,12578,2
5,12769,2
5,12778,1
5,12832,2
5,12874,6
5,12968,4
5,13041,3
5,13213,1
5,13407,2
5,13488,6
5,13571,3
5,13601,33
5,13609,1
5,13649,2
5,13693,2
5,13749,22
5,13767,1
5,13768,3
5,13867,123
5,14117,2
5,14173,1
5,14265,8
5,14280,1
5,14361,6
5,14366,12
5,14383,2
5,14446,59
5,14492,3
5,14501,8
5,14743,69
5,14744,7
5,14745,4
5,14776,6
5,14779,20
5,14780,2
5,14829,3
5,14985,2
5,15083,4
5,15169,143
5,15270,4
5,15290,2
5,15305,6
5,15389,1
5,15412,5
5,15464,1
5,15471,2
5,15512,2
5,15542,1
5,15557,1
5,15635,4
5,15703,1
5,15802,5
5,15965,1
5,15974,2
5,16206,1
5,16246,1
5,16339,2
5,16509,12
5,16735,1
5,17110,10
5,17184,5
5,17429,2
5,17465,1
5,17557,1
5,17672,4
5,17676,3
5,17775,2
5,17785,4
5,17839,4
5,17850,2
5,17897,7
5,17964,37
5,18118,12
5,18177,5
5,18182,2
5,18229,6
5,18245,1
5,18302,5
5,18566,15
5,18812,1
5,18942,6
5,19029,2
5,19094,9
5,19169,1
5,19191,2
5,19262,7
5,19318,6
5,19742,1
5,19817,1
5,19875,1
5,19916,1
5,20115,2
5,20161,1
5,20401,1
5,20474,6
5,20718,5
5,20773,2
5,20853,1
5,20940,7
5,21229,2
5,21522,2
5,21568,3
5,21840,3
5,21844,140
5,22026,1
5,22489,1
5,22653,6
5,22773,1
5,22781,7
5,22822,20
5,22846,2
5,23719,7
5,23724,12
5,23859,1
5,24138,1
5,24400,3
5,24587,3
5,24679,1
5,24851,4
5,24900,3
5,24915,1
5,24940,9
5,25074,3
5,25232,2
5,25351,4
5,25369,1
5,25525,2
5,25560,1
5,25653,1
5,25751,12
5,25761,1
5,25956,2
5,25973,2
5,26085,29
5,26101,172
5,26201,6
5,26228,1
5,26277,3
5,26458,1
5,26496,2
5,27183,1
5,27257,8
5,27364,2
5,27645,1
5,27696,2
5,27699,3
5,27715,1
5,28753,3
5,29075,1
5,29131,2
5,29208,3
5,29339,1
5,29550,31
5,30015,1
5,30058,2
5,30060,4
5,30209,4
5,30217,10
5,30315,5
5,30340,2
5,30380,12
5,30496,4
5,30983,2
5,31110,1
5,31252,2
5,31797,7
5,31983,1
5,32229,2
5,32387,1
5,32475,4
5,32575,2
5,32613,3
5,32632,3
5,32666,1
5,33130,1
5,33278,2
5,33314,1
5,33650,26
5,33739,5
5,34104,2
5,35005,7
5,35017,1
5,35216,2
5,35511,1
5,36066,4
5,36784,2
5,36839,5
5,39561,1
5,39570,1
5,40028,1
6,3,2
6,4,1
6,8,14
6,12,1
6,17,2
6,27,3
6,46,1
6,73,2
6,81,4
6,87,2
6,137,7
6,156,1
6,174,4
6,205,2
6,209,5
6,225,1
6,226,2
6,271,5
6,286,2
6,376,1
6,553,4
6,680,10
6,684,2
6,701,15
6,702,6
6,766,1
6,786,4
6,852,17
6,1133,2
6,1213,7
6,1221,2
6,1239,19
6,1257,2
6,1659,9
6,1668,20
6,1785,2
6,1901,4
6,1916,1
6,1930,2
6,1955,11
6,2107,2
6,2116,3
6,2152,55
6,2259,1
6,2418,1
6,2497,6
6,2500,3
6,2501,1
6,2510,2
6,2514,1
6,2519,1
6,2527,2
6,2614,11
6,2697,3
6,2819,2
6,2828,13
6,2900,1
6,2907,2
6,2914,6
6,3064,2
6,3112,4
6,3209,2
6,3215,13
6,3257,1
6,3267,1
6,3269,104
6,3292,2
6,3301,5
6,3320,29
6,3340,1
6,3352,1
6,3354,4
6,3356,5
6,3388,4
6,3462,36
6,3491,7
6,3505,2
6,3549,2
6,3561,41
6,3591,1
6,3595,13
6,3741,2
6,3786,10
6,3790,5
6,4134,1512
6,4230,10
6,4279,10
6,4323,12
6,4385,2
6,4436,6
6,4513,2
6,4515,9
6,4538,182
6,4589,2
6,4618,1
6,4637,4
6,4663,4
6,4665,7
6,4691,1
6,4713,24
6,4723,2
6,4725,4
6,4732,8
6,4750,2
6,4765,1
6,4766,62
6,4775,1
6,4780,8
6,4788,2
6,4804,2
6,4808,40
6,4812,103
6,4814,4
6,4837,715
6,5078,19
6,5089,2
6,5390,10
6,5396,1
6,5408,4
6,5410,3
6,5413,8
6,5483,1
6,5539,1
6,5561,2
6,5617,9
6,5650,7
6,5662,1
6,5693,1
6,5719,2
6,5763,6
6,5778,6
6,5786,2
6,6057,4
6,6079,2
6,6128,4
6,6140,3
6,6147,8
6,6197,18
6,6221,6
6,6325,1
6,6356,2
6,6364,2
6,6385,6
6,6395,2
6,6432,2
6,6453,1
6,6467,1
6,6478,24
6,6496,6
6,6517,10
6,6539,1
6,6568,2
6,6678,6
6,6724,8
6,6746,3
6,6802,5
6,6850,5
6,6981,2
6,7015,30
6,7018,15
6,7066,2
6,7132,56
6,7332,2
6,7455,2
6,7470,1
6,7482,2
6,7497,277
6,7543,1
6,7545,2
6,7629,1
6,7725,6
6,7788,2
6,7796,3
6,7896,6
6,8062,2
6,8070,7
6,8075,38
6,8111,1
6,8151,7
6,8166,1
6,8167,2
6,8190,2
6,8196,4
6,8220,8
6,8228,1
6,8315,2
6,8321,4
6,8342,1
6,8359,2
6,8400,1
6,8402,2
6,8422,1
6,8434,1
6,8514,2
6,8517,1
6,8522,2
6,8560,27
6,8708,12
6,8737,2
6,8764,3
6,8820,6
6,8881,2
6,8970,6
6,8972,13
6,9095,3
6,9116,2
6,9155,4
6,9194,4
6,9244,2
6,9269,1
6,9271,6
6,9304,3
6,9305,1
6,9316,14
6,9318,31
6,9353,2
6,9370,5
6,9371,5
6,9394,39
6,9457,4
6,9498,3
6,9583,2
6,9625,2
6,9706,2
6,9712,2
6,9768,4
6,9800,275
6,9803,19
6,9808,27
6,9812,15
6,9829,4
6,9830,2
6,9916,80
6,9919,2
6,9924,2
6,9929,104
6,9930,5
6,10013,3
6,10026,3
6,10197,1
6,10271,6
6,10292,2
6,10421,1
6,10429,1
6,10439,2
6,10532,1
6,10565,11
6,10620,4
6,10950,1
6,11062,6
6,11103,2
6,11172,1
6,11279,2
6,11290,2
6,11303,1
6,11351,4
6,11426,2
6,11486,1
6,11530,4
6,11739,1
6,11845,3
6,11908,15
6,12066,6
6,12173,1
6,12181,1
6,12182,5
6,12222,2
6,12252,5
6,12271,2
6,12297,2
6,12322,21
6,12350,2
6,12357,2
6,12392,34
6,12406,1
6,12578,1
6,12769,2
6,12832,1
6,12874,2
6,12876,2
6,12917,1
6,12968,3
6,13041,10
6,13213,1
6,13407,2
6,13488,6
6,13571,4
6,13601,3
6,13609,1
6,13680,3
6,13693,4
6,13749,23
6,13767,2
6,13768,4
6,13890,1
6,14051,2
6,14127,2
6,14265,19
6,14280,1
6,14345,1
6,14361,8
6,14383,1
6,14492,3
6,14501,16
6,14744,15
6,14745,5
6,14776,3
6,14779,1
6,14985,2
6,15083,12
6,15087,1
6,15169,101
6,15180,3
6,15216,1
6,15227,1
6,15270,3
6,15290,8
6,15305,4
6,15389,3
